EIN,FisYr,NAME,STATE,zip5,SUBSECCD,hospfclt_cnt,hrow,fclt_num,fclty_name,fclty_zip,type_of_fclty,chna_cndct,chna_descr,nds_assmnt_cndct,tk_into_acct,oth_fclt,chna_wdly_avlbl,chna_public,nds_addrssd,all_nds_addrssd,org_incr_exc_tx,fil_4720_rprt_exc_tx,exc_rprt_4720_all_amt,elgbl_crtr_explnd,uss_fpg_fr,fpg_fr_pct,uss_fpg_dscntd,fpg_dscnt_pct,explns_bss,bss_for_amts,explns_applctn_mthd,inclds_pblcty_msrs,how_msrs_pblczd,actns_nnpymnt,nnpymnt_actn_mthds,coll_acty,coll_acty_mthds,pre_coll_acty,nndscrm_emrgncy_cr_plcy,rsn_no_nndscrm_plcy,max_amt_dtrmnd,amt_gnrlly_blld,gr_chrg
"271368727","2013","UNM SANDOVAL REGIONAL MEDICAL CENTER INC","NM","87106","03","1","2","1","UNM SANDOVAL REGIONAL MEDICAL CENTER","87144","1247","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","250","Y","123","Y","Y","57","Y","5","Y","","1234","Y","","4","Y","Y"
"362179802","2013","Schwab Rehabilitation Hospital and Care Network","IL","60608","03","1","1","1","Schwab Rehabilitation Hospital","60608","1","Y","1234567890","2013","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","200","Y","600","Y","14567","Y","Y","1246","Y","1","Y","1","134","Y","","3","Y","Y"
"840438224","2013","PORTERCARE ADVENTIST HEALTH SYSTEM","CO","80210","03","4","5","1","PORTER ADVENTIST HOSPITAL","80210","1267","Y","123456789","12","Y","Y","Y","12","1234578","Y","N","N","0","Y","Y","100","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","4","Y","Y"
"840438224","2013","PORTERCARE ADVENTIST HEALTH SYSTEM","CO","80210","03","4","6","2","LITTLETON ADVENTIST HOSPITAL","80122","12789","Y","123456789","12","Y","Y","Y","12","1234578","Y","N","N","0","Y","Y","100","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","4","Y","Y"
"840438224","2013","PORTERCARE ADVENTIST HEALTH SYSTEM","CO","80210","03","4","7","3","PARKER ADVENTIST HOSPITAL","80138","127","Y","123456789","12","Y","Y","Y","12","1234578","Y","N","N","0","Y","Y","100","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","4","Y","Y"
"840438224","2013","PORTERCARE ADVENTIST HEALTH SYSTEM","CO","80210","03","4","8","4","AVISTA ADVENTIST HOSPITAL","80027","127","Y","123456789","12","Y","Y","Y","12","1234578","Y","N","N","0","Y","Y","100","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","4","Y","Y"
"951914489","2013","ST MARY MEDICAL CENTER","CA","92307","03","1","2","1","ST MARY MEDICAL CENTER","92307","127","Y","123456789","12","Y","Y","Y","12","125678","Y","Y","Y","0","Y","Y","200","Y","500","Y","1234678","Y","Y","7","Y","","Y","","35","Y","","4","Y","Y"
"352099320","2013","StVincent Frankfort Hospital Inc","IN","46041","03","1","2","1","StVincent Frankfort Hospital Inc","46041","1257","Y","123456789","12","Y","Y","Y","12","1235678","Y","N","N","0","Y","Y","200","Y","400","Y","12","Y","Y","234","Y","","Y","","","Y","","4","Y","Y"
"351712001","2013","StVincent Seton Specialty Hospital Inc","IN","46260","03","2","3","1","StVincent Seton - Indianapolis","46260","1","Y","123456789","12","Y","Y","Y","12","1235678","Y","N","N","0","Y","Y","200","Y","400","Y","12","Y","Y","234","Y","","Y","","","Y","","4","Y","Y"
"351712001","2013","StVincent Seton Specialty Hospital Inc","IN","46260","03","2","4","2","StVincent Seton - Lafayette","47904","1","Y","123456789","12","Y","Y","Y","12","1235678","Y","N","N","0","Y","Y","200","Y","400","Y","12","Y","Y","234","Y","","Y","","","Y","","4","Y","Y"
"352103153","2013","StVincent Randolph Hospital Inc","IN","47394","03","1","2","1","StVincent Randolph Hospital Inc","47394","1257","Y","123456789","12","Y","Y","Y","12","1235678","Y","N","N","0","Y","Y","200","Y","400","Y","12","Y","Y","234","Y","","Y","","","Y","","4","Y","Y"
"741109636","2013","Providence Health Services of Waco","TX","76712","03","3","1","1","Providence Health Center","76712","127","Y","123456789","2012","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","200","Y","300","Y","1234567","Y","Y","345","Y","","Y","","","Y","","1","Y","Y"
"741109636","2013","Providence Health Services of Waco","TX","76712","03","3","2","2","DePaul Center","76712","19","Y","123456789","2012","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","200","Y","300","Y","1234567","Y","Y","345","Y","","Y","","","Y","","1","Y","Y"
"741109636","2013","Providence Health Services of Waco","TX","76712","03","3","3","3","Providence Park","76712","19","Y","123456789","2012","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","200","Y","300","Y","1234567","Y","Y","345","Y","","Y","","","Y","","1","Y","Y"
"521372665","2013","NORTHWEST HOSPITAL CENTER INC","MD","21133","03","1","2","1","NORTHWEST HOSPITAL CENTER INC","21133","1279","Y","123456789","13","Y","Y","Y","2","1278","Y","N","N","0","Y","Y","300","Y","500","Y","7","Y","Y","23456","Y","","Y","","1234","Y","","4","Y","Y"
"351869951","2013","Central Indiana Health System Cardiac Services Inc","IN","46290","03","1","2","1","StVincent Heart Center of Indiana LLC","46290","17","Y","123456789","12","Y","Y","Y","12","1235678","Y","N","N","0","Y","Y","200","Y","400","Y","12","Y","Y","234","Y","","Y","","","Y","","4","Y","Y"
"941384665","2013","Redwood Memorial Hospital","CA","95540","03","1","1","1","Redwood Memorial Hospital","95540","1257","Y","123456789","12","Y","Y","Y","12","125678","N","N","N","0","Y","Y","200","Y","500","Y","1234678","Y","Y","7","Y","","N","","35","Y","","4","N","N"
"910637400","2013","UW MEDICINE NORTHWEST","WA","98133","03","1","2","1","NORTHWEST HOSPITAL & MEDICAL CENTER","98133","1247","Y","123456789","12","Y","Y","Y","1","179","Y","Y","Y","0","Y","Y","200","Y","300","Y","123467","Y","Y","23456","Y","","Y","","1234","Y","","4","Y","Y"
"630931008","2013","St Vincent's Health System","AL","35205","03","1","1","1","St Vincent's St Clair","35125","127","Y","12345678","12","Y","Y","Y","12","12456","Y","Y","Y","0","Y","Y","200","Y","300","Y","1256","Y","Y","1346","Y","","Y","","","Y","","1","Y","Y"
"222674014","2013","EXETER HOSPITAL INC","NH","03833","03","1","2","1","EXETER HOSPITAL","3833","127","Y","12345678","12","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","275","Y","400","Y","125","Y","Y","1234","Y","","Y","","","Y","","4","Y","Y"
"581954432","2013","NORTHSIDE HOSPITAL INC","GA","30342","03","3","1","1","NORTHSIDE HOSPITAL","30342","127","Y","123456780","2012","Y","Y","Y","12","1789","Y","Y","Y","0","Y","Y","125","Y","250","Y","1234568","Y","Y","1234567","Y","","Y","","12345","Y","","4","Y","Y"
"581954432","2013","NORTHSIDE HOSPITAL INC","GA","30342","03","3","2","2","NORTHSIDE HOSPITAL - FORSYTH","30041","127","Y","123456780","2012","Y","Y","Y","12","1789","Y","Y","Y","0","Y","Y","125","Y","250","Y","1234568","Y","Y","1234567","Y","","Y","","12345","Y","","4","Y","Y"
"581954432","2013","NORTHSIDE HOSPITAL INC","GA","30342","03","3","3","3","NORTHSIDE HOSPITAL - CHEROKEE","30114","127","Y","123456780","2012","Y","Y","Y","12","1789","Y","Y","Y","0","Y","Y","125","Y","250","Y","1234568","Y","Y","1234567","Y","","Y","","12345","Y","","4","Y","Y"
"231352159","2013","JC BLAIR MEMORIAL HOSPITAL","PA","16652","03","1","2","1","JC BLAIR MEMORIAL HOSPITAL","16652","1279","Y","12456789","12","Y","Y","Y","12","12578","Y","N","N","0","Y","Y","200","Y","200","Y","","Y","Y","67","Y","","Y","","134","Y","","4","Y","Y"
"820204264","2013","St Joseph Regional Medical Center","ID","83501","03","1","2","1","St Joseph Regional Medical Center","83501","127","Y","123456789","12","Y","Y","Y","12","1256","Y","N","N","0","Y","Y","100","Y","200","Y","1234567","Y","Y","67","Y","","Y","","","Y","","4","Y","Y"
"344451872","2013","GALION COMMUNITY HOSPITAL","OH","44833","03","2","3","1","GALION COMMUNITY HOSPITAL","44833","1257","Y","1234567890","12","Y","Y","Y","1","1","Y","N","N","0","Y","Y","100","Y","200","Y","15","Y","Y","123","Y","","Y","","1234","Y","","1","Y","Y"
"344451872","2013","GALION COMMUNITY HOSPITAL","OH","44833","03","2","4","2","BCH ACQUISITION LLC","44833","1257","Y","1234567890","12","Y","Y","Y","1","1","Y","N","N","0","Y","Y","200","Y","400","Y","15","Y","Y","123","Y","","Y","","1234","Y","","1","Y","Y"
"582200195","2013","Piedmont Henry Hospital Inc","GA","30281","03","1","1","1","Piedmont Henry Hospital","30281","1279","Y","12345678","2013","Y","Y","Y","123","12345678","Y","Y","Y","0","Y","Y","200","Y","300","Y","1467","Y","Y","1256","Y","","Y","","","Y","","3","Y","Y"
"530196636","2013","Providence Hospital","DC","20017","03","1","2","1","Providence Hospital","20017","1247","Y","1234567890","12","Y","Y","Y","123","12789","Y","N","N","0","Y","Y","200","Y","300","Y","1345","Y","Y","7","Y","","Y","","","Y","","4","Y","Y"
"450227012","2013","MERCY HOSPITAL OF DEVILS LAKE","ND","58301","03","1","2","1","MERCY HOSPITAL OF DEVILS LAKE","58301","1257","Y","12345679","12","Y","Y","Y","123","1278","Y","N","N","0","Y","Y","","Y","","Y","123456","Y","Y","16","Y","","Y","","","Y","","1","Y","Y"
"380997730","2013","St Mary's of Michigan Medical Center","MI","48601","03","1","2","1","St Mary's of Michigan Medical Center","48601","12467","Y","12345678","10","Y","Y","Y","12","12345678","Y","N","N","0","Y","Y","200","Y","300","Y","1234567","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"630578923","2013","St Vincent's East","AL","35235","03","1","2","1","St Vincent's East","35205","127","Y","12345678","12","Y","Y","Y","12","12456","Y","N","N","0","Y","Y","200","Y","300","Y","1256","Y","Y","1346","Y","","Y","","","Y","","1","Y","Y"
"630288864","2013","St Vincent's Birmingham","AL","35205","03","1","2","1","St Vincent's Birmingham","35205","127","Y","12345678","12","Y","Y","Y","12","12456","Y","N","N","0","Y","Y","200","Y","300","Y","1236","Y","Y","1346","Y","","Y","","","Y","","1","Y","Y"
"362167767","2013","KEWANEE HOSPITAL","IL","61443","03","1","2","1","KEWANEE HOSPITAL","61443","12579","Y","123456789","12","Y","Y","Y","123","128","Y","N","N","0","Y","Y","125","Y","300","Y","1234567","Y","Y","2346","Y","","Y","","","Y","","34","Y","Y"
"460517825","2013","Renown South Meadows Medical Center","NV","89502","03","2","3","1","Renown South Meadows Medical Center","89521","127","Y","12345678","12","Y","Y","Y","1","12","Y","N","N","0","Y","Y","200","Y","1000","Y","1234567","Y","Y","167","Y","","Y","","35","Y","","4","Y","Y"
"460517825","2013","Renown South Meadows Medical Center","NV","89502","03","2","4","2","Renown Rehabilitation Hospital","89502","19","Y","12345678","12","Y","Y","Y","1","12","Y","N","N","0","Y","Y","200","Y","1000","Y","1234567","Y","Y","167","Y","","Y","","35","Y","","4","Y","Y"
"521289729","2013","Dimensions Health Corporation","MD","20707","03","2","3","1","PRINCE GEORGES HOSPITAL CENTER","20707","127","Y","123456789","12","Y","Y","Y","1","134578","Y","Y","Y","0","Y","Y","200","Y","500","Y","123478","Y","Y","23456","Y","","Y","","1234","Y","","4","Y","Y"
"521289729","2013","Dimensions Health Corporation","MD","20707","03","2","4","2","LAUREL REGIONAL HOSPITAL","20707","127","Y","123456789","12","Y","Y","Y","1","134578","Y","N","N","0","Y","Y","200","Y","500","Y","123478","Y","Y","23456","Y","","Y","","1234","Y","","4","Y","Y"
"231476328","2013","Magee Rehabilitation Hospital","PA","19102","03","1","2","1","MAGEE REHABILITATION HOSPITAL","19102","1","Y","123456789","13","Y","Y","Y","12","9","Y","N","N","0","Y","Y","300","Y","300","Y","1234567","Y","Y","1456","Y","","Y","","","Y","1","3","Y","Y"
"230794160","2013","Good Samaritan Hospital","PA","17042","03","1","2","1","The Good Samaritan Hospital","17042","1247","Y","123456789","12","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","200","Y","300","Y","1358","Y","Y","67","Y","","Y","","","Y","","4","Y","Y"
"352339114","2013","Elmhurst Memorial Healthcare Group","IL","60126","03","1","2","1","Elmhurst Memorial Hospital","60126","127","Y","123456789","12","Y","Y","Y","12","178","Y","Y","Y","0","Y","Y","200","Y","600","Y","1234567","Y","Y","346","Y","","Y","","1234","Y","","4","Y","Y"
"480559088","2013","Hays Medical Center Inc","KS","67601","03","2","3","1","Hays Medical Center Inc","67601","127","Y","123456789","12","Y","Y","Y","12","12345678","Y","N","N","0","Y","Y","125","Y","400","Y","123456","Y","Y","124567","Y","","Y","","134","Y","","4","Y","Y"
"480559088","2013","Hays Medical Center Inc","KS","67601","03","2","4","2","Pawnee Valley Community Hospital Inc","67550","1257","Y","123456789","12","Y","Y","Y","12","178","Y","N","N","0","Y","Y","125","Y","400","Y","123456","Y","Y","12467","Y","","Y","","234","Y","","4","Y","Y"
"043730045","2013","MEDICAL CENTER OF THE ROCKIES","CO","80528","03","1","2","1","MEDICAL CENTER OF THE ROCKIES","80538","12679","Y","1234567890","12","Y","Y","Y","123","135678","Y","Y","Y","0","Y","Y","250","Y","400","Y","1234567","Y","Y","16","Y","3","Y","123","1234","Y","","1","Y","Y"
"742557820","2013","Sid Peterson Memorial Hospital","TX","78028","03","1","2","1","PETERSON REGIONAL MEDICAL CENTER","78028","127","Y","12345678","12","Y","Y","Y","12","1234678","Y","Y","Y","0","Y","Y","174","Y","300","Y","1","Y","Y","234","Y","","Y","","1234","Y","","4","Y","Y"
"240792115","2013","JERSEY SHORE HOSPITAL","PA","17740","03","1","2","1","JERSEY SHORE HOSPITAL","17740","1257","Y","12345678","12","Y","Y","Y","12","78","Y","Y","Y","0","Y","Y","200","Y","250","Y","136","Y","Y","367","Y","","Y","","1234","Y","","4","Y","Y"
"470379039","2013","YORK GENERAL HEALTH CARE SERVICES","NE","68467","03","1","2","1","YORK GENERAL HEALTH CARE SERVICES","68467","1579","Y","1234567890","12","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","100","Y","200","Y","1235","Y","Y","1234567","Y","","Y","","1234","Y","","2","Y","Y"
"250965404","2013","INDIANA REGIONAL MEDICAL CENTER","PA","15701","03","1","2","1","INDIANA REGIONAL MEDICAL CENTER","15701","1279","Y","123456789","11","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","100","Y","400","Y","1234567","Y","Y","14567","Y","","Y","","1234","Y","","4","Y","Y"
"743019849","2013","St Mark's Medical Center","TX","78945","03","1","1","1","St Mark's Medical Center","78945","127","Y","123456789","2012","Y","Y","Y","2","12345678","Y","Y","Y","0","Y","Y","150","Y","150","Y","1238","Y","Y","234567","Y","","Y","","","Y","","4","Y","Y"
"237441353","2013","MONONGALIA COUNTY GENERAL HOSPITAL CO","WV","26505","03","1","2","1","MONONGALIA GENERAL HOSPITAL","26505","127","Y","12345678","10","Y","Y","Y","2","8","Y","Y","Y","0","Y","Y","100","Y","200","Y","12","Y","Y","1346","Y","123","Y","","234","Y","","4","Y","Y"
"841262971","2013","POUDRE VALLEY HEALTH CARE INC","CO","80528","03","1","2","1","POUDRE VALLEY HOSPITAL","80524","124679","Y","1234567890","12","Y","Y","Y","123","135678","Y","Y","Y","0","Y","Y","250","Y","400","Y","1234567","Y","Y","16","Y","3","Y","123","1234","Y","","1","Y","Y"
"010284446","2013","REDINGTON-FAIRVIEW GENERAL HOSPITAL","ME","04976","03","1","1","1","REDINGTON-FAIRVIEW GENERAL HOS","4976","15","Y","124567","2012","Y","Y","Y","2","125678","Y","Y","Y","0","Y","Y","150","Y","225","Y","1","Y","Y","23456","Y","","Y","","124","Y","","4","Y","Y"
"611663540","2013","St Clair Health Corporation Group Return","PA","15243","03","1","2","1","St Clair Memorial Hospital","15243","127","Y","123456789","12","Y","Y","Y","123","125678","Y","N","N","0","Y","Y","200","Y","","Y","45","Y","Y","1234567","Y","","Y","","1234","Y","","4","Y","Y"
"250965598","2013","WARREN GENERAL HOSPITAL","PA","16365","03","1","2","1","WARREN GENERAL HOSPITAL","16365","127","Y","123456789","13","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","200","Y","200","Y","123456","Y","Y","13467","Y","5","Y","1","12345","Y","","4","Y","Y"
"530196580","2013","Children's Hospital","DC","20010","03","1","2","1","CHILDREN'S HOSPITAL","20010","12345678","Y","123456789","13","Y","Y","Y","123","123456789","Y","N","N","0","Y","Y","350","Y","350","Y","1234567","Y","Y","13456","Y","","Y","","1234","Y","","2","Y","Y"
"951642394","2013","University of Southern California","CA","90089","03","2","1","1","KECK HOSPITAL OF USC","90089","1246","Y","123456789","2012","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","200","Y","350","Y","12467","Y","Y","23467","Y","","Y","","","Y","4","","Y","Y"
"951642394","2013","University of Southern California","CA","90089","03","2","2","2","USC NORRIS CANCER HOSPITAL","90089","1246","Y","123456789","2012","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","200","Y","350","Y","12467","Y","Y","23467","Y","","Y","","","Y","4","","Y","Y"
"311439334","2013","MOUNT CARMEL HEALTH SYSTEM","OH","43213","03","4","5","1","MOUNT CARMEL EAST","43213","127","Y","123456789","12","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","200","Y","400","Y","12347","Y","Y","123456","Y","","Y","","1234","Y","","4","Y","Y"
"311439334","2013","MOUNT CARMEL HEALTH SYSTEM","OH","43213","03","4","6","2","MOUNT CARMEL WEST","43222","1247","Y","123456789","12","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","200","Y","400","Y","12347","Y","Y","123456","Y","","Y","","1234","Y","","4","Y","Y"
"311439334","2013","MOUNT CARMEL HEALTH SYSTEM","OH","43213","03","4","7","3","MOUNT CARMEL ST ANN'S","43081","1247","Y","123456789","12","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","200","Y","400","Y","12347","Y","Y","123456","Y","","Y","","1234","Y","","4","Y","Y"
"311439334","2013","MOUNT CARMEL HEALTH SYSTEM","OH","43213","03","4","8","4","MOUNT CARMEL NEW ALBANY SURGICAL HOSP","43054","126","Y","123456789","12","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","200","Y","400","Y","12347","Y","Y","123456","Y","","Y","","1234","Y","","4","Y","Y"
"342032340","2013","DILEY RIDGE MEDICAL CENTER","OH","43110","03","1","2","1","DILEY RIDGE MEDICAL CENTER","43110","1279","Y","123456789","12","Y","Y","Y","123","12345678","Y","N","N","0","Y","Y","200","Y","400","Y","12347","Y","Y","123456","Y","","Y","","1234","Y","","4","Y","Y"
"581509251","2013","Baptist Health Care Affiliates Inc","TN","37236","03","1","2","1","Saint Thomas Hosp for Spinal Surgery","37203","19","Y","123456789","12","Y","Y","Y","12","1256","Y","N","N","0","Y","Y","200","Y","300","Y","123578","Y","Y","67","Y","","Y","","","Y","","4","Y","Y"
"205077249","2013","Piedmont Newnan Hospital Inc","GA","30265","03","1","1","1","Piedmont Newnan Hospital Inc","30265","127","Y","12345678","2013","Y","Y","Y","123","12345678","Y","Y","Y","0","Y","Y","200","Y","300","Y","14678","Y","Y","1256","Y","","Y","","","Y","","3","Y","Y"
"510067938","2013","Beebe Medical Center Inc","DE","19958","03","1","2","1","BEEBE MEDICAL CENTER INC","19958","127","Y","123456789","12","Y","Y","Y","13","178","Y","N","N","0","Y","Y","200","Y","400","Y","12346","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"203069241","2013","Walker County Hospital Corporation","TX","77342","03","1","2","1","WALKER COUNTY HOSPITAL CORPORATION","77340","127","Y","123456789","12","Y","Y","Y","12","1678","Y","Y","Y","0","Y","Y","100","Y","500","Y","1234567","Y","Y","146","Y","","Y","","34","Y","","4","Y","Y"
"741152597","2013","Memorial Hermann Health System","TX","77024","03","11","1","1","Memorial Hermann Katy Hospital","77494","127","Y","123456789","2013","Y","Y","Y","12","126789","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","346","Y","","Y","","","Y","","4","Y","Y"
"741152597","2013","Memorial Hermann Health System","TX","77024","03","11","2","2","Memorial Hermann Northeast Hospital","77338","127","Y","123456789","2013","Y","Y","Y","12","126789","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","346","Y","","Y","","","Y","","4","Y","Y"
"741152597","2013","Memorial Hermann Health System","TX","77024","03","11","3","3","Memorial Hermann Northwest Hospital","77008","127","Y","123456789","2013","Y","Y","Y","12","126789","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","456","Y","","Y","","","Y","","4","Y","Y"
